time,x,y,theta,particle
4.541406945681211,30.770023708895987,112.20801979177403,-140.20699956057842,0
4.58593054318789,30.10333986186991,111.54133594474796,-140.49310419054382,0
4.630454140694568,29.43665601484383,110.92593547057004,-138.47949109873957,0
4.674977738201246,28.76997216781775,110.25925162354396,-136.75251127967192,0
4.719501335707925,28.05200494794351,109.54128440366972,-133.79229353266305,0
4.764024933214603,27.38532110091743,108.77203381094732,-133.6028189727036,0
4.808548530721282,26.82120399958767,108.00278321822492,-133.37605230169126,0
4.853072128227961,26.25708689825791,107.33609937119884,-130.5404098323235,0
4.897595725734639,25.69296979692815,106.66941552417276,-126.26253791380333,0
4.942119323241318,25.18013606844655,105.95144830429852,-125.4599540195287,0
4.986642920747996,24.61601896711679,105.0796309658798,-123.38029145220008,0
5.0311665182546745,24.10318523863519,104.20781362746108,-122.09848611137599,0
5.075690115761353,23.64163488300175,103.38727966189052,-121.52869771547283,0
5.120213713268032,23.18008452736831,102.61802906916812,-118.26914590628022,0
5.1647373107747105,22.76981754458303,101.79749510359756,-118.1276914837714,0
5.209260908281389,22.35955056179775,100.97696113802701,-117.55932011863635,0
5.253784505788068,21.949283579012473,100.10514379960829,-116.53624692378857,0
5.298308103294746,21.590299969075353,99.23332646118956,-115.54924510894189,0
5.342831700801424,21.231316359138233,98.31022574992268,-113.21752959695532,0
5.387355298308103,20.872332749201114,97.3871250386558,-110.99744888352676,0
5.431878895814782,20.615915884960312,96.51530770023709,-110.91306248815704,0
5.47640249332146,20.308215647871354,95.69477373466653,-106.39481570272568,0
5.520926090828139,20.051798783630552,94.77167302339964,-106.25906294872661,0
5.565449688334818,19.846665292237912,93.84857231213276,-104.75482370305326,0
5.6099732858414955,19.64153180084527,92.92547160086589,-103.01817434811666,0
5.654496883348174,19.487681682300792,91.95108751675085,-101.71235278651021,0
5.699020480854853,19.385114936604474,90.9767034326358,-100.38180515923824,0
5.7435440783615315,19.231264818059994,90.10488609421708,-97.8312053846548,0
5.78806767586821,19.128698072363672,89.18178538295021,-96.59951534539077,0
5.832591273374889,19.026131326667354,88.30996804453149,-94.00690292411353,0
5.877114870881567,19.026131326667354,87.3868673332646,-94.68404762884002,0
5.921638468388245,19.026131326667354,86.36119987630141,-94.18825348412634,0
5.966162065894924,19.026131326667354,85.33553241933821,-88.34605106010356,0
6.010685663401603,19.128698072363672,84.41243170807132,-87.68444901721233,0
6.055209260908281,19.179981445211833,83.4380476239563,-85.60282957265926,0
6.09973285841496,19.231264818059994,82.51494691268941,-82.92457963915517,0
6.144256455921639,19.385114936604474,81.54056282857437,-82.76549533897263,0
6.188780053428316,19.538965055148953,80.61746211730748,-81.27529599849872,0
6.233303650934995,19.692815173693432,79.69436140604061,-79.81620139944613,0
6.277827248441674,19.897948665086073,78.82254406762189,-78.15233909247667,0
6.322350845948352,20.103082156478713,77.89944335635501,-77.3872962702543,0
6.366874443455031,20.35949902071951,77.02762601793629,-78.01607554916146,0
6.41139804096171,20.615915884960312,76.05324193382125,-74.49513707168921,0
6.455921638468388,20.92361612204927,75.07885784970621,-73.06891964901044,0
6.500445235975066,21.180032986290072,74.20704051128749,-69.97719285243825,0
6.544968833481745,21.539016596227192,73.33522317286877,-68.233413361345,0
6.5894924309884235,21.898000206164312,72.46340583445006,-67.79870124409605,0
6.634016028495102,22.308267188949593,71.59158849603133,-68.09464391660292,0
6.678539626001781,22.667250798886712,70.71977115761261,-65.78202791300473,0
6.7230632235084595,23.07751778167199,69.84795381919389,-63.04870074460541,0
6.767586821015138,23.53906813730543,69.02741985362333,-59.20461491985334,0
6.812110418521816,24.00061849293887,68.20688588805277,-58.11310742557436,0
6.856634016028495,24.513452221420472,67.43763529533038,-57.055311562176485,0
6.901157613535173,25.02628594990207,66.66838470260798,-55.43140115819117,0
6.945681211041852,25.53911967838367,65.84785073703742,-54.113155575075496,0
6.990204808548531,26.15452015256159,65.07860014431502,-51.97258834360526,0
7.034728406055209,26.76992062673951,64.36063292444078,-50.509299747883276,0
7.079252003561887,27.33403772806927,63.64266570456653,-47.20054838833095,0
7.123775601068566,28.000721575095348,62.975981857540454,-45.97079961917726,0
7.1682991985752444,28.66740542212143,62.360581383362536,-46.46425180569673,0
7.212822796081923,29.33408926914751,61.6426141634883,-43.225636905695275,0
7.257346393588602,30.052056489021748,61.02721368931038,-42.029217660788284,0
7.3018699910952805,30.770023708895987,60.411813215132455,-40.83020947630224,0
7.346393588601959,31.487990928770227,59.745129368106376,-34.98421954789022,0
7.390917186108637,32.20595814864447,59.18101226677662,-34.24787059156762,0
7.435440783615316,32.97520874136687,58.66817853829502,-34.14232403838868,0
7.479964381121994,33.744459334089264,58.15534480981342,-32.30292862607037,0
7.524487978628673,34.513709926811664,57.64251108133182,-30.963756532073223,0
7.569011576135352,35.38552726523039,57.18096072569838,-27.281693840510936,0
7.61353517364203,36.20606123080095,56.719410370064935,-23.44868176642783,0
7.658058771148709,37.0265951963715,56.30914338727966,-21.086418155084118,0
7.702582368655387,42.411349345428306,54.4629419647459,-10.483316604303871,0
